id,name,now_cost,position,team,total_points,dreamteam_count,transfers_in_event,clean_sheets,goals_conceded_per_90,saves_per_90,influence_rank_type,points_per_game,selected_rank,corners_and_indirect_freekicks_order,event_points,mng_draw,penalties_order,web_name,team_join_date,influence_rank,bonus,mng_underdog_win,news,ict_index,expected_goals_per_90,value_form,expected_assists,transfers_out_event,expected_goals,creativity_rank_type,expected_assists_per_90,points_per_game_rank_type,form_rank_type,status,cost_change_start_fall,threat_rank,yellow_cards,bps,can_select,expected_goal_involvements_per_90,minutes,starts_per_90,penalties_saved,opta_code,saves,form,cost_change_start,threat,points_per_game_rank,cost_change_event_fall,direct_freekicks_order,penalties_missed,transfers_out,region,mng_underdog_draw,cost_change_event,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,ict_index_rank,expected_goals_conceded_per_90,mng_win,ep_this,value_season,mng_loss,clean_sheets_per_90,ep_next,news_added,goals_scored,starts,mng_clean_sheets,form_rank,assists,mng_goals_scored,expected_goals_conceded,now_cost_rank,now_cost_rank_type,red_cards,in_dreamteam,transfers_in,goals_conceded,own_goals,selected_rank_type,influence,expected_goal_involvements,threat_rank_type,creativity,creativity_rank,ict_index_rank_type
589,Niclas Füllkrug,67,FWD,West Ham,22,0,24,1,2.7,0.0,32,2.4,226,,0,0,,Füllkrug,2024-08-05,337,1,0,Hamstring injury - Unknown return date,29.4,0.34,0.0,0.29,521,1.38,28,0.07,25,77,i,3,196,1,88,True,0.41,366,0.74,0,p91889,0,0.0,-3,113.0,217,0,,0,406616,80.0,0,0,0.8,0.0,0.0,296,1.81,0,0.0,3.3,0,0.25,0.0,2025-01-11T01:30:09.545595Z,2,3,0,764,1,0,7.37,35,18,0,False,64195,11,0,40,99.0,1.67,37,84.8,253,35
591,Jean-Clair Todibo,42,DEF,West Ham,24,0,6,2,2.09,0.0,90,1.6,352,,0,0,,Todibo,2024-08-10,244,1,0,Unknown - Unknown return date,23.5,0.01,0.0,0.02,396,0.10,119,0.0,104,205,i,3,363,0,108,True,0.01,863,0.83,0,p462116,0,0.0,-3,16.0,328,0,,0,46390,73.0,0,0,0.2,0.0,0.0,324,1.69,0,0.0,5.7,0,0.21,0.0,2025-01-04T22:00:07.950161Z,0,8,0,525,0,0,16.24,606,156,0,False,17283,20,0,126,194.0,0.12,122,25.2,363,107
643,Kaelan Casey,40,DEF,West Ham,1,0,76,0,0.0,0.0,176,1.0,392,,0,0,,Casey,2022-11-01,498,0,0,,0.2,0.0,0.0,0.00,144,0.00,208,0.0,146,172,a,0,535,0,3,True,0.0,1,0.0,0,p518438,0,0.0,0,0.0,424,0,,0,20188,241.0,0,0,0.2,100.0,100.0,507,8.1,0,-0.5,0.2,0,0.0,0.0,2024-11-30T22:00:08.284898Z,0,0,0,483,0,0,0.09,676,204,0,False,26743,0,0,135,2.0,0.00,198,0.0,571,178
654,Carlos Soler,50,MID,West Ham,34,0,140,2,1.74,0.0,140,1.8,581,4.0,2,0,,C.Soler,2024-08-30,310,2,0,,44.0,0.11,0.7,1.19,127,1.21,98,0.11,138,42,a,0,174,5,156,True,0.22,985,1.01,0,p224860,0,3.5,0,127.0,306,0,4.0,0,5930,200.0,0,0,0.0,100.0,100.0,231,1.84,0,3.0,6.8,0,0.18,3.5,2024-12-27T02:00:10.148689Z,1,11,0,90,1,0,20.14,209,130,0,False,7285,19,0,227,119.0,2.40,107,195.6,142,119
677,Ollie Scarles,40,DEF,West Ham,6,0,159,0,2.43,0.0,151,1.0,589,,1,0,,Scarles,2022-10-01,427,0,0,,3.0,0.0,0.2,0.01,78,0.00,157,0.01,148,76,a,0,412,0,12,True,0.01,111,0.0,0,p536109,0,1.0,0,4.0,426,0,,0,1649,241.0,0,0,0.0,,,452,2.64,0,0.5,1.5,0,0.0,1.0,,0,0,0,268,0,0,3.26,680,207,0,False,3126,3,0,202,22.6,0.01,145,3.2,441,156
686,Ezra Mayers,40,DEF,West Ham,0,0,52,0,0.0,0.0,226,0.0,647,,0,0,,Mayers,2024-11-29,607,0,0,,0.0,0.0,0.0,0.00,54,0.00,224,0.0,225,191,a,0,556,0,0,True,0.0,0,0.0,0,p602903,0,0.0,0,0.0,613,0,,0,1600,241.0,0,0,0.0,,,608,0.0,0,-0.5,0.0,0,0.0,0.0,,0,0,0,505,0,0,0.00,700,225,0,False,2002,0,0,215,0.0,0.00,216,0.0,590,226
701,Lewis Orford,45,MID,West Ham,2,0,36,0,1.91,0.0,223,1.0,716,,1,0,,Orford,2022-11-01,472,0,0,,4.0,0.06,0.1,0.04,38,0.03,196,0.08,208,159,a,0,401,0,13,True,0.14,47,0.0,0,p518442,0,0.5,0,6.0,455,0,,0,930,241.0,0,0,0.0,,,445,2.32,0,0.0,0.4,0,0.0,0.5,,0,0,0,336,0,0,1.21,435,272,0,False,1224,1,0,302,6.4,0.07,213,27.7,352,212
750,Graham Potter,5,MNG,West Ham,10,0,413,0,0.0,0.0,3,0.0,521,,1,1,,Potter,2025-01-09,515,0,0,,0.0,0.0,10.0,0.00,332,0.00,3,0.0,3,10,a,0,447,0,0,True,0.0,0,0.0,0,man46436,0,5.0,0,0.0,521,0,,0,683,241.0,1,0,0.5,,,516,0.0,0,4.5,20.0,1,0.0,5.0,,0,0,0,32,0,2,0.00,768,18,0,False,582,0,0,11,0.0,0.00,3,0.0,491,3
204,Sam Johnstone,42,GKP,Wolves,12,0,81,0,2.43,3.29,26,1.7,313,,0,0,,Johnstone,2024-08-30,245,0,0,,20.4,0.0,0.0,0.00,281,0.00,10,0.0,35,69,a,3,572,0,42,True,0.0,630,1.0,0,p101982,23,0.0,-3,0.0,316,0,,0,74712,241.0,0,0,0.3,100.0,100.0,337,1.85,0,0.0,2.9,0,0.0,-1.0,2024-10-20T21:30:06.848774Z,0,7,0,519,0,0,12.98,593,36,0,False,53810,17,0,47,193.8,0.00,46,10.0,414,24
533,Rayan Aït-Nouri,47,DEF,Wolves,68,2,4111,3,2.35,0.0,15,3.0,70,,7,0,,Aït-Nouri,2021-07-09,49,6,0,,103.2,0.07,0.6,1.50,7074,1.59,15,0.07,33,34,a,-2,93,4,210,True,0.14,1956,1.06,0,p448514,0,2.8,2,237.0,127,0,,0,1883188,3.0,0,0,5.0,100.0,100.0,72,1.7,0,2.8,14.5,0,0.14,1.8,2024-12-14T21:30:08.057496Z,3,23,0,128,5,0,36.90,336,44,1,False,2128966,51,0,24,486.4,3.09,4,306.4,80,8
534,Boubacar Traoré,48,MID,Wolves,0,0,5,0,0.0,0.0,310,0.0,627,,0,0,,B.Traore,2023-07-01,733,0,0,Illness - 75% chance of playing,0.0,0.0,0.0,0.00,14,0.00,311,0.0,311,283,d,2,718,0,0,True,0.0,0,0.0,0,p476502,0,0.0,-2,0.0,734,0,,0,6607,132.0,0,0,0.0,75.0,25.0,733,0.0,0,0.0,0.0,0,0.0,-0.8,2025-01-14T13:30:09.399865Z,0,0,0,687,0,0,0.00,321,209,0,False,1577,0,0,254,0.0,0.00,306,0.0,729,310
535,Jean-Ricner Bellegarde,49,MID,Wolves,49,1,457,3,2.01,0.0,111,2.2,526,,11,0,,Bellegarde,2023-09-01,252,3,0,,47.1,0.08,0.7,1.04,90,0.82,106,0.1,105,41,a,1,191,3,156,True,0.18,940,1.05,0,p231057,0,3.5,-1,115.0,242,0,1.0,0,15688,73.0,0,0,0.1,,,219,1.64,0,3.5,10.0,0,0.29,2.5,,2,11,0,89,2,0,17.11,267,172,0,False,14749,21,0,197,183.4,1.86,113,177.6,156,111
536,Daniel Bentley,39,GKP,Wolves,0,0,2497,0,0.0,0.0,44,0.0,160,,0,0,,Bentley,2023-01-25,536,0,0,,0.0,0.0,0.0,0.00,1217,0.00,20,0.0,44,32,a,1,468,0,0,True,0.0,0,0.0,0,p79602,0,0.0,-1,0.0,542,0,,0,142360,241.0,0,0,1.6,,,537,0.0,0,0.0,0.0,0,0.0,-1.0,,0,0,0,411,0,0,0.00,714,67,0,False,89323,0,0,23,0.0,0.00,5,0.0,512,44
537,Francisco Jorge Tomás Oliveira,45,MID,Wolves,1,0,0,0,0.0,0.0,230,1.0,502,,0,0,,Chiquinho,,492,0,0,Season long loan to RCD Mallorca,1.9,0.0,0.0,0.05,40,0.00,213,0.75,207,236,u,0,436,0,4,False,0.75,6,0.0,0,p510363,0,0.0,0,2.0,454,0,,0,27697,,0,0,0.1,0.0,0.0,473,0.0,0,0.0,0.2,0,0.0,0.0,2024-09-01T09:12:21.111329Z,0,0,0,621,0,0,0.00,430,268,0,False,11572,0,0,184,3.0,0.05,226,14.3,396,222
538,Tawanda Chirewa,45,MID,Wolves,0,0,0,0,0.0,0.0,275,0.0,619,,0,0,,Chirewa,2023-12-01,682,0,0,Loaened to Derby County,0.0,0.0,0.0,0.00,16,0.00,276,0.0,276,233,u,0,660,0,0,False,0.0,0,0.0,0,p497606,0,0.0,0,0.0,686,0,,0,8810,239.0,0,0,0.0,0.0,0.0,682,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-27T08:37:28.318365Z,0,0,0,618,0,0,0.00,423,262,0,False,1909,0,0,249,0.0,0.00,268,0.0,677,275
